ocena,data
5,2017-09-27T11:01:54Z
2,2018-03-01T13:51:09Z
5,2017-08-14T22:56:31Z
5,2017-11-07T11:38:43Z
2,2016-12-11T05:43:46Z
1,2017-07-07T05:56:52Z
1,2017-12-18T22:03:51Z
5,2018-08-17T15:30:08Z
5,2018-03-19T17:45:24Z
3,2017-09-07T19:24:01Z
2,2017-05-12T17:10:21Z
3,2017-11-14T11:42:58Z
2,2017-04-24T01:50:25Z
5,2017-05-13T06:09:44Z
5,2016-12-24T03:09:26Z
4,2018-08-18T13:21:00Z
3,2018-08-26T14:19:57Z
5,2017-06-17T23:20:48Z
4,2017-09-09T20:44:52Z
5,2017-05-06T23:20:39Z
1,2017-03-28T12:29:00Z
2,2018-04-01T04:04:57Z
2,2016-12-03T05:51:10Z
3,2017-12-04T16:38:14Z
1,2018-09-15T20:56:00Z
2,2018-04-02T17:11:20Z
4,2017-01-06T10:43:22Z
1,2017-11-09T13:49:21Z
5,2018-09-24T06:05:26Z
3,2018-05-21T19:58:08Z
1,2016-11-29T03:57:36Z
1,2017-02-10T14:26:18Z
3,2018-01-10T22:10:43Z
2,2018-05-10T02:21:56Z
3,2018-05-13T16:26:33Z
3,2018-02-03T18:56:46Z
2,2017-05-17T08:04:13Z
2,2017-11-16T10:16:05Z
1,2017-10-24T21:04:22Z
4,2017-02-10T04:35:34Z
4,2017-07-05T16:37:14Z
1,2018-04-13T04:25:24Z
2,2018-05-14T02:25:08Z
3,2018-01-23T07:37:02Z
1,2018-06-24T19:27:46Z
5,2018-07-24T08:25:27Z
5,2017-07-30T10:25:49Z
2,2017-06-29T01:26:40Z
3,2017-12-22T09:33:56Z
3,2018-03-04T00:12:50Z
4,2018-02-03T08:34:27Z
5,2018-03-12T08:30:28Z
3,2016-11-16T01:48:20Z
1,2017-05-04T14:31:54Z
5,2018-01-29T15:51:59Z
2,2017-02-22T07:14:18Z
5,2017-04-09T21:11:44Z
2,2017-06-08T07:43:44Z
1,2017-07-21T12:48:08Z
4,2017-04-21T13:56:39Z
5,2018-05-27T16:20:23Z
3,2018-05-18T14:15:28Z
1,2017-07-21T07:40:33Z
5,2017-10-22T11:58:51Z
5,2017-07-12T01:53:49Z
1,2018-05-06T05:39:46Z
3,2018-08-09T01:14:24Z
4,2017-12-11T13:15:08Z
4,2018-06-28T20:51:38Z
4,2018-04-25T17:44:54Z
3,2017-03-15T10:39:03Z
1,2018-06-25T23:17:24Z
5,2017-04-30T13:59:20Z
5,2016-11-10T02:59:15Z
1,2017-12-22T02:47:13Z
5,2017-11-30T23:16:12Z
2,2016-12-24T19:10:02Z
2,2018-02-28T23:32:02Z
1,2018-02-13T11:12:32Z
4,2017-01-01T13:40:52Z
4,2017-10-01T17:01:48Z
4,2018-09-16T21:30:49Z
3,2016-12-03T14:25:33Z
3,2017-12-20T13:40:24Z
1,2017-08-28T06:32:46Z
2,2017-05-03T06:18:23Z
1,2017-01-29T17:37:14Z
4,2018-03-17T21:06:47Z
2,2017-09-21T18:48:38Z
5,2017-06-10T08:51:12Z
2,2017-10-17T04:15:49Z
4,2017-11-18T14:42:31Z
1,2017-06-23T19:12:41Z
1,2018-01-28T09:31:18Z
1,2018-07-25T19:15:01Z
5,2018-04-05T04:48:11Z
2,2016-11-23T15:03:17Z
5,2018-10-13T06:39:01Z
2,2017-08-22T15:54:38Z
1,2018-10-18T10:38:33Z
3,2017-07-02T12:55:52Z
1,2018-09-07T03:58:43Z
2,2016-12-05T16:29:19Z
1,2017-10-19T06:47:56Z
5,2017-07-05T10:30:24Z
5,2016-11-02T21:11:03Z
2,2018-03-30T21:59:41Z
5,2018-04-13T12:06:48Z
5,2017-01-23T22:34:07Z
1,2017-07-06T00:25:59Z
5,2017-02-03T23:24:26Z
5,2017-07-01T13:56:05Z
1,2017-08-29T00:01:51Z
5,2018-06-18T01:12:01Z
2,2018-03-30T14:58:30Z
2,2017-05-21T08:42:09Z
2,2017-12-01T05:56:27Z
4,2018-08-24T11:12:24Z
3,2017-06-04T06:07:10Z
3,2018-06-29T18:25:31Z
3,2018-07-31T10:03:22Z
5,2017-04-30T18:23:01Z
5,2016-11-18T09:48:05Z
3,2018-02-14T21:20:24Z
2,2017-04-23T02:26:28Z
5,2018-03-22T15:14:42Z
2,2017-07-28T01:22:38Z
5,2018-03-26T09:23:39Z
5,2017-11-13T02:59:47Z
4,2018-10-27T02:29:34Z
3,2018-07-30T19:25:58Z
1,2018-10-13T13:50:17Z
1,2018-06-04T14:07:50Z
4,2016-11-10T00:01:16Z
3,2016-12-02T13:43:26Z
5,2017-09-08T04:04:52Z
2,2018-01-09T23:19:19Z
5,2018-07-02T00:44:39Z
2,2018-05-11T11:26:36Z
4,2017-10-23T16:29:36Z
5,2017-10-17T08:46:15Z
2,2018-09-10T10:39:36Z
2,2018-10-25T11:40:34Z
5,2017-06-09T15:52:33Z
2,2018-05-19T22:21:04Z
5,2017-03-09T16:04:52Z
4,2017-01-21T11:43:10Z
1,2018-03-27T12:26:53Z
1,2018-08-29T13:00:41Z
2,2018-08-06T20:28:42Z
5,2018-06-13T16:32:08Z
2,2017-06-15T14:49:13Z
5,2017-10-30T07:35:16Z
1,2017-05-22T01:13:15Z
5,2018-09-05T01:43:09Z
4,2016-12-24T12:53:04Z
4,2017-12-11T14:33:58Z
1,2018-05-22T04:38:26Z
2,2017-07-05T04:37:43Z
2,2018-01-12T14:54:58Z
4,2017-01-09T04:10:26Z
2,2018-01-20T02:39:44Z
1,2017-11-08T00:34:12Z
3,2017-05-25T05:40:08Z
2,2017-05-07T13:17:16Z
5,2017-06-30T07:03:55Z
4,2018-01-02T07:32:26Z
5,2017-08-30T08:37:24Z
3,2017-08-29T00:25:26Z
1,2017-05-11T20:37:23Z
4,2017-06-08T09:07:58Z
3,2017-09-25T20:04:36Z
1,2018-06-03T07:43:07Z
3,2018-09-11T08:15:01Z
3,2017-03-11T02:50:28Z
2,2017-07-07T10:50:40Z
1,2017-01-02T22:02:45Z
5,2018-03-29T10:22:14Z
4,2018-01-09T20:10:20Z
3,2018-05-19T03:14:52Z
2,2018-06-14T02:40:53Z
5,2017-03-02T08:51:44Z
1,2018-02-16T08:14:27Z
2,2018-01-22T06:17:16Z
1,2017-06-14T13:39:53Z
2,2018-05-12T02:53:09Z
5,2017-01-10T01:40:17Z
4,2018-07-13T13:03:49Z
2,2017-06-20T16:26:28Z
1,2017-02-19T22:09:52Z
3,2017-08-06T04:32:50Z
4,2017-12-01T00:49:01Z
4,2017-09-23T10:27:58Z
1,2018-06-24T02:16:58Z
2,2018-06-21T16:03:10Z
1,2017-10-02T16:05:17Z
1,2018-08-09T07:38:31Z
2,2016-12-10T09:25:08Z
4,2017-09-29T05:56:42Z
1,2018-10-25T20:00:41Z
2,2017-08-31T07:45:49Z
4,2018-05-09T10:26:39Z
2,2017-03-29T19:15:54Z
1,2018-04-23T19:31:12Z
4,2018-08-22T22:36:57Z
4,2017-06-10T17:14:22Z
4,2018-02-07T02:20:40Z
3,2018-04-25T06:28:21Z
2,2017-04-22T12:10:33Z
5,2017-06-21T21:28:25Z
1,2018-02-12T22:44:00Z
1,2017-01-27T22:57:40Z
1,2017-12-08T00:04:58Z
4,2018-07-24T10:46:34Z
4,2018-06-12T21:08:23Z
3,2018-03-09T08:40:48Z
1,2018-02-28T16:09:22Z
2,2016-11-29T15:23:58Z
3,2018-10-21T12:57:15Z
4,2018-08-21T21:14:12Z
2,2016-12-31T01:39:12Z
3,2018-07-21T12:50:29Z
5,2018-06-24T01:24:31Z
3,2017-05-24T17:36:36Z
4,2018-09-17T23:11:16Z
1,2016-12-28T18:02:25Z
1,2018-07-17T19:15:09Z
3,2018-05-31T13:24:46Z
2,2018-06-18T16:37:58Z
2,2017-08-27T15:42:43Z
5,2017-10-05T21:31:54Z
5,2017-11-18T06:03:21Z
4,2016-12-17T15:31:06Z
1,2017-03-20T01:38:15Z
1,2018-09-14T00:53:04Z
2,2018-03-16T07:56:46Z
5,2018-09-16T14:59:38Z
5,2017-05-21T10:01:08Z
3,2017-11-17T05:50:29Z
4,2017-12-22T01:00:27Z
4,2016-12-28T15:54:16Z
2,2018-06-24T02:01:54Z
5,2018-08-02T13:33:29Z
3,2018-08-10T01:09:40Z
4,2018-07-01T20:48:12Z
4,2017-02-03T04:33:10Z
1,2018-05-27T23:52:06Z
3,2018-10-14T11:55:54Z
2,2017-12-20T05:41:06Z
2,2017-05-23T01:59:53Z
1,2018-09-18T06:11:55Z
2,2018-03-31T00:48:06Z
3,2018-10-01T20:58:25Z
3,2017-08-16T05:54:27Z
4,2018-04-10T18:43:44Z
3,2018-06-14T22:57:25Z
4,2017-03-13T15:21:24Z
4,2018-08-29T03:02:45Z
4,2018-05-04T10:41:16Z
4,2017-08-01T14:32:34Z
5,2018-10-28T11:59:39Z
1,2018-05-30T04:27:10Z
1,2018-03-02T05:07:23Z
3,2017-05-06T04:31:20Z
4,2018-08-12T10:38:32Z
2,2017-01-19T00:30:53Z
3,2018-05-10T15:38:21Z
4,2018-10-15T16:43:36Z
5,2018-02-23T10:05:16Z
3,2018-09-21T11:56:58Z
5,2018-07-26T17:05:37Z
4,2018-09-22T21:21:01Z
3,2017-09-06T11:35:57Z
1,2017-01-13T20:59:22Z
4,2017-11-04T11:50:27Z
2,2017-02-15T03:23:48Z
3,2018-09-26T03:43:11Z
5,2016-11-25T11:17:21Z
3,2017-01-08T06:45:50Z
3,2018-04-13T02:39:52Z
5,2018-07-08T16:54:32Z
3,2017-06-02T07:16:03Z
3,2018-04-06T04:27:02Z
1,2017-08-11T07:49:16Z
1,2017-03-22T04:49:24Z
2,2017-06-11T12:53:17Z
5,2018-06-01T03:00:18Z
4,2017-05-11T05:15:19Z
3,2017-10-08T21:49:13Z
2,2018-09-09T15:45:29Z
3,2016-12-22T12:50:23Z
4,2018-06-29T18:05:09Z
3,2018-05-29T12:47:05Z
1,2016-11-28T13:09:43Z
1,2018-07-19T19:03:44Z
4,2017-07-29T05:48:04Z
4,2016-11-19T06:30:13Z
3,2017-11-30T02:48:57Z
1,2017-02-20T12:08:27Z
1,2017-06-23T20:18:12Z
2,2017-02-13T12:54:17Z
4,2017-05-21T18:36:48Z
2,2017-07-10T09:41:35Z
3,2017-11-03T17:24:14Z
2,2018-07-12T04:16:59Z
3,2018-04-17T14:12:40Z
4,2018-07-15T02:11:52Z
1,2018-10-02T11:34:01Z
4,2018-01-28T12:25:07Z
1,2018-02-15T06:49:29Z
4,2017-01-02T04:17:26Z
1,2017-10-28T10:42:25Z
1,2018-03-27T07:02:43Z
2,2017-11-06T16:54:23Z
4,2016-12-04T21:57:07Z
4,2018-03-07T20:29:45Z
2,2017-10-28T23:05:44Z
4,2017-10-31T11:05:21Z
3,2018-10-12T00:27:18Z
1,2017-11-21T21:18:32Z
1,2016-11-17T02:56:16Z
1,2016-12-17T12:55:26Z
3,2017-12-23T03:03:23Z
4,2017-03-29T13:46:36Z
5,2016-11-18T11:28:02Z
2,2018-03-02T14:37:30Z
1,2017-10-19T16:55:54Z
4,2017-07-06T01:06:07Z
5,2018-03-28T01:04:27Z
4,2018-05-20T01:18:20Z
2,2017-07-01T16:36:52Z
3,2018-03-04T20:29:43Z
2,2018-04-10T07:07:22Z
5,2018-05-15T14:48:47Z
2,2017-11-09T07:32:23Z
2,2017-12-05T20:57:31Z
4,2018-06-30T19:01:09Z
1,2018-05-15T09:42:19Z
1,2017-08-29T07:17:59Z
3,2016-12-06T02:07:54Z
1,2018-04-27T09:51:39Z
5,2017-07-25T12:54:42Z
4,2017-03-16T10:37:31Z
3,2018-01-04T16:12:25Z
2,2018-07-24T16:00:26Z
5,2017-05-30T07:42:52Z
4,2018-03-21T09:03:34Z
3,2017-12-09T03:59:41Z
2,2018-01-11T21:46:43Z
5,2016-11-02T01:05:50Z
5,2017-11-01T14:25:18Z
4,2018-08-02T01:35:18Z
2,2017-05-14T02:54:53Z
1,2017-05-11T16:40:14Z
1,2017-12-13T13:15:17Z
5,2018-08-01T20:56:26Z
1,2017-12-06T19:11:19Z
5,2016-12-21T13:51:19Z
3,2018-02-26T03:05:14Z
3,2017-12-20T12:09:33Z
3,2018-04-01T07:03:23Z
5,2016-10-30T12:23:38Z
1,2018-04-20T07:20:18Z
5,2017-03-20T06:10:33Z
2,2017-06-10T08:07:08Z
4,2017-06-16T17:02:22Z
1,2017-01-03T03:50:38Z
3,2017-03-28T20:26:27Z
4,2018-04-16T08:31:49Z
3,2017-09-24T23:49:44Z
1,2018-03-28T06:04:21Z
4,2017-10-18T08:17:21Z
5,2017-09-11T05:19:13Z
4,2018-05-18T22:40:39Z
4,2017-03-25T22:21:51Z
3,2018-07-26T19:16:19Z
2,2017-02-09T05:10:08Z
4,2017-04-15T08:11:30Z
1,2018-04-09T11:51:35Z
4,2017-01-23T14:47:13Z
3,2017-11-16T17:32:32Z
5,2017-09-09T16:32:21Z
2,2018-03-12T12:33:44Z
5,2016-12-12T07:15:01Z
1,2017-01-12T14:20:24Z
4,2017-09-18T15:43:44Z
5,2017-01-14T09:48:18Z
3,2018-10-01T05:56:25Z
4,2018-09-19T16:38:28Z
3,2016-11-06T09:29:17Z
5,2016-12-15T02:53:38Z
1,2018-02-14T05:34:23Z
3,2017-04-13T22:40:12Z
5,2018-01-19T09:07:56Z
3,2017-08-26T09:55:28Z
2,2017-03-04T13:34:42Z
4,2017-07-06T08:51:04Z
5,2016-12-08T21:08:09Z
3,2018-09-26T01:09:25Z
3,2017-06-09T10:53:34Z
4,2018-08-03T21:36:58Z
4,2017-08-29T11:51:47Z
3,2017-06-28T22:17:16Z
4,2017-10-16T21:09:24Z
1,2018-03-16T12:16:37Z
4,2017-12-16T05:47:37Z
4,2017-05-18T11:55:12Z
3,2018-03-19T09:38:25Z
2,2018-07-29T09:48:20Z
3,2017-09-12T00:38:08Z
4,2016-12-30T06:33:05Z
3,2016-12-15T21:17:23Z
1,2017-12-27T13:31:58Z
2,2018-01-06T04:01:20Z
3,2017-10-31T05:12:46Z
3,2017-08-11T21:37:30Z
1,2018-05-10T05:07:56Z
4,2017-06-26T12:09:13Z
5,2018-03-30T22:58:43Z
3,2018-02-07T02:11:51Z
1,2017-05-23T01:56:03Z
5,2017-07-19T16:26:52Z
3,2018-08-05T08:23:00Z
1,2017-03-01T14:53:44Z
1,2017-03-26T07:18:57Z
2,2017-06-23T05:38:02Z
2,2017-10-30T02:46:30Z
1,2017-05-17T11:52:44Z
4,2017-07-29T17:19:24Z
1,2017-07-03T01:30:45Z
1,2018-06-23T06:44:03Z
1,2018-02-14T10:45:03Z
4,2017-06-05T15:25:45Z
5,2017-06-14T12:33:27Z
4,2017-10-30T11:05:57Z
4,2018-03-02T00:04:40Z
1,2017-03-01T11:14:32Z
3,2016-12-19T03:21:13Z
3,2017-12-17T02:45:23Z
2,2017-10-18T05:52:21Z
5,2018-03-16T23:58:31Z
2,2017-06-17T09:28:40Z
2,2016-12-14T01:54:24Z
1,2017-05-03T05:45:57Z
5,2017-03-11T15:56:19Z
1,2016-11-08T06:51:17Z
2,2016-11-03T17:50:21Z
4,2016-11-25T07:03:02Z
1,2017-07-30T20:49:08Z
3,2016-11-04T22:36:58Z
5,2017-12-13T17:25:46Z
3,2018-08-18T08:36:06Z
2,2017-10-31T07:14:21Z
4,2018-03-28T22:55:26Z
5,2017-09-14T01:30:39Z
4,2017-12-01T15:50:51Z
4,2018-04-13T03:21:40Z
2,2018-07-23T06:53:43Z
5,2018-09-11T07:22:00Z
4,2017-06-01T17:23:49Z
3,2018-05-14T07:17:07Z
4,2018-02-02T19:22:38Z
4,2017-04-12T13:01:07Z
3,2018-03-20T18:49:38Z
5,2017-06-14T05:41:45Z
2,2017-01-20T05:37:22Z
2,2017-01-06T20:37:20Z
4,2018-07-16T17:28:29Z
1,2017-10-20T03:24:24Z
2,2018-04-06T04:34:48Z
4,2017-03-13T23:04:35Z
4,2017-02-09T17:10:44Z
2,2018-01-19T05:37:11Z
3,2017-07-12T01:11:39Z
3,2018-03-06T17:04:20Z
4,2018-10-15T00:04:13Z
1,2017-06-15T23:19:18Z
4,2017-10-28T19:18:28Z
5,2017-03-25T04:09:15Z
1,2017-02-13T20:43:52Z
4,2017-08-31T04:55:52Z
1,2018-02-28T16:39:14Z
3,2018-03-03T22:55:40Z
2,2018-08-13T12:39:39Z
5,2017-06-24T03:39:45Z
1,2017-07-29T14:43:02Z
3,2018-01-11T14:06:00Z
5,2016-10-31T21:33:29Z
4,2018-02-07T18:27:49Z
2,2017-06-13T23:37:51Z
5,2017-05-12T09:58:58Z
3,2017-02-06T12:49:17Z
1,2017-09-14T16:15:29Z
1,2017-06-16T06:39:09Z
5,2017-04-21T14:43:43Z
2,2018-02-12T01:11:57Z
4,2018-04-08T23:26:59Z
5,2017-06-07T21:55:56Z
4,2018-09-08T09:45:32Z
3,2016-12-12T01:55:12Z
2,2017-10-30T14:20:01Z
4,2016-12-26T22:18:59Z
5,2018-09-29T16:06:38Z
3,2018-01-17T02:16:51Z
5,2018-07-30T09:16:52Z
3,2018-02-01T14:41:24Z
1,2017-02-06T20:07:00Z
4,2018-09-04T22:03:45Z
5,2017-01-10T17:42:08Z
1,2017-08-20T20:40:06Z
3,2018-05-27T00:47:18Z
4,2016-11-08T04:00:14Z
3,2018-09-10T09:13:56Z
4,2017-05-25T12:00:51Z
5,2017-10-02T14:53:29Z
5,2018-02-03T05:15:45Z
1,2016-12-09T15:00:20Z
2,2017-12-05T04:20:04Z
1,2017-11-13T18:46:04Z
1,2017-06-03T01:36:12Z
2,2018-06-17T22:52:38Z
3,2018-03-30T19:09:30Z
4,2017-11-05T20:23:35Z
1,2016-11-30T06:00:07Z
5,2017-11-06T05:24:40Z
1,2017-12-01T05:04:14Z
1,2018-07-06T05:03:16Z
3,2016-12-30T12:34:03Z
3,2017-06-25T05:46:40Z
4,2018-02-21T06:30:02Z
1,2017-11-05T08:25:24Z
1,2018-04-04T05:58:07Z
5,2018-10-04T14:53:54Z
2,2018-02-07T07:08:47Z
4,2017-10-18T07:33:46Z
5,2018-01-11T06:58:19Z
4,2018-10-28T02:58:57Z
3,2018-01-11T08:48:14Z
4,2017-01-25T19:30:07Z
5,2018-04-08T07:18:42Z
4,2017-10-14T16:50:30Z
3,2018-02-21T22:00:38Z
1,2017-05-04T04:33:17Z
1,2017-10-20T00:38:50Z
1,2017-03-02T13:14:48Z
3,2017-01-11T17:35:28Z
2,2018-04-16T05:16:13Z
3,2017-12-28T15:05:46Z
3,2017-11-06T17:04:45Z
5,2017-12-14T10:02:36Z
4,2017-08-25T08:31:49Z
1,2018-01-23T05:33:07Z
3,2018-07-07T16:56:04Z
1,2017-08-21T08:46:34Z
4,2017-08-07T06:20:24Z
1,2017-06-06T02:34:38Z
5,2018-07-27T15:03:37Z
3,2017-06-28T07:00:40Z
1,2016-12-29T17:16:12Z
1,2017-10-18T20:47:10Z
2,2017-12-06T15:59:57Z
4,2017-04-08T06:46:15Z
3,2018-08-08T12:59:20Z
1,2017-08-13T16:14:36Z
4,2018-03-13T16:10:12Z
1,2018-07-03T11:53:56Z
5,2018-02-28T18:53:50Z
1,2017-02-28T11:09:10Z
1,2017-03-20T00:52:53Z
4,2018-02-17T21:52:32Z
3,2017-02-17T09:07:41Z
1,2017-05-17T20:46:55Z
3,2017-11-15T21:47:27Z
3,2018-09-03T00:09:01Z
1,2017-09-26T11:20:30Z
1,2018-01-19T08:22:34Z
5,2018-09-20T11:53:58Z
5,2017-11-12T17:29:49Z
4,2017-10-10T13:12:45Z
5,2017-04-03T18:07:24Z
3,2018-05-16T12:24:58Z
4,2017-07-25T21:15:22Z
2,2017-03-17T21:09:07Z
3,2018-09-11T01:36:40Z
3,2017-07-09T00:15:44Z
1,2018-01-03T18:27:06Z
5,2017-02-01T14:23:43Z
1,2017-03-27T09:57:31Z
5,2017-03-31T20:12:55Z
5,2017-03-24T18:11:13Z
3,2017-11-01T23:33:14Z
3,2017-11-21T00:45:02Z
2,2018-09-16T09:02:39Z
1,2018-10-17T18:19:35Z
5,2018-01-01T20:09:49Z
1,2018-05-15T20:01:10Z
1,2018-04-25T18:10:55Z
2,2017-02-10T21:22:31Z
3,2018-10-15T12:09:34Z
3,2016-12-29T10:01:54Z
4,2018-08-17T22:30:07Z
2,2017-06-24T09:12:33Z
3,2017-05-18T13:16:39Z
5,2017-05-04T01:33:30Z
4,2018-07-12T08:57:55Z
4,2018-04-20T05:21:29Z
1,2018-06-25T05:15:38Z
2,2017-07-09T23:35:29Z
4,2018-10-27T13:06:55Z
2,2018-03-02T03:20:50Z
4,2018-05-09T00:03:27Z
5,2017-02-19T01:10:26Z
3,2018-01-10T11:01:41Z
2,2018-03-28T10:25:20Z
3,2017-05-11T23:44:06Z
5,2017-07-23T01:46:51Z
3,2018-06-17T12:30:01Z
4,2017-03-14T08:40:25Z
5,2018-05-17T01:58:36Z
5,2017-10-03T16:31:53Z
5,2017-08-23T23:06:17Z
5,2017-08-01T03:59:47Z
2,2018-05-09T08:53:58Z
1,2017-06-26T03:40:11Z
2,2017-12-07T20:54:35Z
2,2017-10-20T14:36:25Z
5,2017-05-26T23:48:49Z
4,2016-11-17T10:35:32Z
3,2017-02-27T18:29:39Z
3,2017-08-29T11:41:24Z
2,2018-04-23T18:07:10Z
5,2017-01-24T06:39:53Z
1,2017-04-02T03:10:37Z
1,2018-09-11T09:21:55Z
1,2018-06-26T22:13:18Z
2,2018-04-19T18:12:16Z
3,2018-10-22T05:43:56Z
2,2017-12-03T05:37:31Z
2,2017-09-04T00:56:44Z
4,2018-03-20T06:59:53Z
1,2016-11-14T21:11:28Z
3,2017-06-18T22:43:58Z
4,2017-10-29T19:44:23Z
3,2017-12-13T12:00:01Z
3,2017-02-16T15:58:24Z
2,2018-02-01T14:12:00Z
5,2018-09-22T09:41:06Z
3,2017-03-02T20:15:09Z
3,2018-02-12T08:05:31Z
3,2017-01-26T19:59:41Z
3,2017-10-11T05:53:11Z
1,2016-11-15T01:05:00Z
4,2017-07-04T18:10:36Z
4,2017-10-10T22:29:50Z
4,2017-11-26T03:02:10Z
2,2018-01-20T04:57:13Z
5,2016-10-31T16:29:41Z
5,2018-10-19T17:41:59Z
1,2017-09-29T05:05:30Z
3,2017-10-31T13:41:39Z
1,2018-08-15T19:59:48Z
2,2017-02-09T04:46:15Z
3,2017-06-17T09:32:29Z
1,2017-03-17T04:21:56Z
2,2018-02-05T18:55:10Z
3,2017-11-12T05:41:31Z
1,2018-02-27T06:02:13Z
3,2017-07-29T18:32:44Z
1,2017-12-22T16:53:09Z
4,2017-04-22T16:11:38Z
5,2017-07-31T04:01:48Z
1,2018-07-21T10:21:33Z
2,2017-02-28T17:21:24Z
1,2018-10-11T22:56:53Z
1,2018-02-12T23:44:53Z
2,2018-03-07T03:43:33Z
4,2018-03-02T09:21:58Z
5,2017-01-19T22:06:36Z
2,2017-05-30T12:51:44Z
1,2018-05-15T08:47:38Z
1,2017-10-27T20:14:06Z
1,2017-02-09T03:23:58Z
4,2017-01-19T09:02:56Z
3,2018-09-05T04:56:45Z
1,2017-02-08T14:36:14Z
1,2017-01-27T20:25:45Z
2,2017-04-05T17:21:04Z
3,2018-01-02T10:03:32Z
5,2018-05-17T02:10:41Z
4,2018-09-28T11:56:28Z
1,2017-05-22T14:25:01Z
2,2017-05-01T16:24:59Z
5,2017-07-05T17:46:02Z
2,2017-12-21T03:27:24Z
3,2018-10-06T18:25:38Z
2,2017-10-16T12:41:05Z
2,2018-01-29T19:00:53Z
5,2018-04-25T14:15:52Z
2,2017-01-10T18:49:32Z
1,2018-01-12T13:10:01Z
4,2018-06-22T12:10:37Z
3,2016-12-11T03:08:16Z
4,2018-06-27T07:41:17Z
3,2017-12-07T15:58:07Z
3,2017-06-09T19:43:42Z
4,2016-11-04T10:06:04Z
1,2017-01-15T03:06:49Z
4,2017-07-24T21:44:37Z
2,2018-06-05T23:04:17Z
5,2017-01-15T10:49:12Z
4,2018-03-15T14:49:26Z
5,2018-10-07T14:01:12Z
4,2017-12-20T01:04:05Z
5,2018-08-23T13:22:04Z
4,2017-08-17T05:34:57Z
1,2016-11-27T09:21:15Z
1,2018-08-31T04:28:07Z
3,2017-12-30T01:12:17Z
1,2017-04-18T23:21:58Z
2,2017-04-04T09:29:40Z
1,2018-05-28T03:02:56Z
2,2017-02-15T17:53:30Z
2,2018-10-12T16:57:05Z
2,2018-04-10T03:45:39Z
3,2017-10-05T00:09:15Z
2,2017-10-26T21:21:12Z
3,2018-06-24T09:14:24Z
5,2017-07-16T05:58:32Z
4,2017-06-29T16:43:44Z
4,2017-06-21T20:20:18Z
2,2018-08-22T05:57:18Z
2,2018-05-08T11:35:09Z
3,2017-02-08T06:45:16Z
4,2017-09-09T21:36:07Z
2,2018-05-05T04:03:35Z
2,2017-07-04T22:36:57Z
1,2018-04-30T02:02:15Z
5,2017-10-15T04:01:42Z
2,2017-04-20T11:52:14Z
1,2017-08-03T15:12:11Z
4,2018-05-26T00:18:21Z
5,2017-10-12T22:04:30Z
4,2017-11-16T12:23:42Z
4,2018-07-01T11:37:31Z
5,2018-03-20T01:08:01Z
3,2018-09-16T19:34:07Z
4,2018-07-20T02:53:27Z
5,2018-02-10T22:11:39Z
1,2016-11-22T11:37:46Z
2,2017-04-15T20:19:20Z
5,2017-07-20T06:31:04Z
3,2017-09-28T04:13:45Z
3,2016-12-31T02:08:21Z
1,2017-08-23T03:10:52Z
4,2017-01-06T01:04:23Z
3,2017-07-31T12:02:36Z
2,2018-01-08T03:53:41Z
3,2017-08-23T22:25:38Z
1,2018-02-28T05:50:43Z
3,2017-11-14T15:50:50Z
2,2018-05-17T15:36:20Z
4,2018-06-02T04:48:30Z
4,2018-04-16T23:25:04Z
1,2017-10-17T06:39:41Z
3,2017-09-01T10:36:18Z
2,2018-10-22T05:03:58Z
5,2018-05-02T22:12:56Z
2,2018-03-26T00:45:27Z
2,2016-12-09T11:14:17Z
3,2018-09-24T21:16:29Z
4,2017-11-23T14:09:56Z
3,2018-01-24T08:20:04Z
5,2017-08-06T02:09:36Z
2,2017-05-28T18:39:52Z
4,2017-10-01T02:50:43Z
2,2018-10-26T08:46:46Z
1,2017-07-15T22:24:16Z
5,2017-11-30T02:52:14Z
1,2018-04-11T23:14:07Z
3,2017-04-22T16:17:34Z
3,2017-05-05T13:22:09Z
4,2018-02-14T13:55:52Z
3,2018-05-27T23:02:20Z
5,2016-12-08T05:47:01Z
4,2018-03-11T16:10:55Z
1,2017-01-20T20:34:39Z
5,2017-10-04T13:35:40Z
1,2017-08-23T15:55:15Z
5,2017-06-20T07:07:13Z
1,2018-05-18T21:22:05Z
3,2018-07-01T01:29:47Z
4,2017-03-22T07:59:25Z
5,2017-08-24T20:44:12Z
2,2017-04-06T09:12:52Z
3,2017-07-07T05:06:07Z
5,2017-12-28T17:05:36Z
3,2017-08-01T03:41:58Z
3,2017-01-06T17:37:25Z
1,2018-02-06T01:28:26Z
1,2018-08-23T18:47:02Z
5,2017-01-04T22:58:17Z
1,2018-06-17T01:36:22Z
1,2018-03-19T03:53:59Z
5,2018-05-29T06:54:30Z
3,2017-07-17T12:33:07Z
3,2017-04-27T17:33:47Z
3,2018-02-06T09:11:02Z
5,2017-01-29T05:43:20Z
5,2018-05-18T02:49:51Z
4,2018-09-25T11:07:39Z
1,2018-10-07T00:31:40Z
4,2018-09-10T03:56:37Z
2,2018-10-15T12:07:54Z
1,2017-06-07T11:44:29Z
5,2016-11-11T06:22:51Z
1,2017-01-27T17:47:22Z
4,2017-07-01T00:05:51Z
3,2018-09-25T04:27:40Z
4,2017-09-07T21:55:09Z
1,2018-06-19T12:31:20Z
3,2018-09-18T05:52:02Z
3,2017-04-30T10:35:55Z
1,2018-10-22T18:09:42Z
