id,Data Zamówienia,Data Odebrania zamówienia,Numer zamówienia,Id restauracji
8773,2018-09-01T17:43:32Z,2018-09-01T17:44:08Z,773,1
8774,2018-09-20T17:08:49Z,2018-09-20T17:15:27Z,774,2
8775,2017-11-25T19:11:26Z,2017-11-25T19:11:52Z,775,1
8776,2018-01-04T23:49:04Z,2018-01-04T23:51:49Z,776,2
8777,2018-06-15T06:27:07Z,2018-06-15T06:32:13Z,777,1
8778,2018-03-29T02:26:50Z,2018-03-29T02:27:53Z,778,2
8779,2018-05-25T07:45:47Z,2018-05-25T07:52:13Z,779,1
8780,2018-05-20T04:10:48Z,2018-05-20T04:16:26Z,780,1
8781,2018-04-06T15:46:56Z,2018-04-06T15:53:29Z,781,1
8782,2018-07-13T14:49:38Z,2018-07-13T14:51:43Z,782,2
8783,2018-05-27T02:13:16Z,2018-05-27T02:18:34Z,783,1
8784,2018-09-10T03:32:17Z,2018-09-10T03:37:08Z,784,1
8785,2018-10-16T17:08:02Z,2018-10-16T17:13:56Z,785,1
8786,2018-08-04T14:33:25Z,2018-08-04T14:36:40Z,786,1
8787,2018-02-19T15:24:22Z,2018-02-19T15:25:56Z,787,1
8788,2017-10-28T17:27:58Z,2017-10-28T17:29:56Z,788,2
8789,2018-01-15T21:56:21Z,2018-01-15T21:59:45Z,789,1
8790,2018-01-16T14:32:43Z,2018-01-16T14:34:40Z,790,1
8791,2018-07-16T02:19:19Z,2018-07-16T02:24:17Z,791,1
8792,2018-03-05T17:48:08Z,2018-03-05T17:48:40Z,792,1
8793,2018-10-08T23:06:31Z,2018-10-08T23:13:02Z,793,1
8794,2018-07-10T23:15:08Z,2018-07-10T23:21:52Z,794,1
8795,2018-04-30T08:00:39Z,2018-04-30T08:07:49Z,795,1
8796,2018-03-03T08:39:46Z,2018-03-03T08:46:15Z,796,1
8797,2018-05-01T09:07:50Z,2018-05-01T09:12:20Z,797,1
8798,2018-10-20T10:50:12Z,2018-10-20T10:54:04Z,798,1
8799,2018-03-14T23:36:14Z,2018-03-14T23:42:54Z,799,1
8800,2018-01-20T13:29:03Z,2018-01-20T13:29:37Z,800,1
8801,2018-02-14T02:00:57Z,2018-02-14T02:06:20Z,801,1
8802,2017-11-20T21:24:19Z,2017-11-20T21:30:14Z,802,1
8803,2018-02-10T10:25:08Z,2018-02-10T10:33:06Z,803,1
8804,2018-07-25T02:16:23Z,2018-07-25T02:22:01Z,804,2
8805,2018-05-16T03:23:34Z,2018-05-16T03:28:36Z,805,1
8806,2018-01-10T14:12:05Z,2018-01-10T14:14:52Z,806,2
8807,2018-04-15T16:15:53Z,2018-04-15T16:16:14Z,807,1
8808,2018-06-02T01:39:43Z,2018-06-02T01:45:01Z,808,1
8809,2018-04-04T21:15:27Z,2018-04-04T21:18:24Z,809,1
8810,2018-10-20T06:23:15Z,2018-10-20T06:27:08Z,810,2
8811,2018-07-14T10:40:55Z,2018-07-14T10:48:15Z,811,1
8812,2017-11-12T07:32:20Z,2017-11-12T07:40:18Z,812,1
8813,2018-03-30T21:56:38Z,2018-03-30T21:57:48Z,813,1
8814,2017-11-25T16:13:59Z,2017-11-25T16:20:03Z,814,2
8815,2017-12-18T09:42:50Z,2017-12-18T09:45:23Z,815,1
8816,2018-07-15T04:55:53Z,2018-07-15T04:59:58Z,816,2
8817,2018-09-06T19:21:30Z,2018-09-06T19:28:42Z,817,1
8818,2018-04-02T07:33:19Z,2018-04-02T07:41:03Z,818,1
8819,2018-02-23T21:09:20Z,2018-02-23T21:10:07Z,819,1
8820,2017-11-28T14:01:26Z,2017-11-28T14:06:01Z,820,1
8821,2018-04-20T15:48:13Z,2018-04-20T15:53:30Z,821,1
8822,2018-01-11T09:05:09Z,2018-01-11T09:07:06Z,822,1
8823,2018-01-16T00:16:41Z,2018-01-16T00:18:59Z,823,1
8824,2018-04-30T02:04:04Z,2018-04-30T02:08:06Z,824,1
8825,2018-05-03T03:54:06Z,2018-05-03T03:58:06Z,825,1
8826,2018-01-10T15:09:02Z,2018-01-10T15:09:36Z,826,1
8827,2017-12-28T01:52:04Z,2017-12-28T01:55:27Z,827,1
8828,2017-11-01T04:36:37Z,2017-11-01T04:36:43Z,828,2
8829,2018-08-28T08:56:19Z,2018-08-28T09:02:19Z,829,1
8830,2018-04-21T08:15:13Z,2018-04-21T08:15:55Z,830,1
8831,2018-04-10T01:43:11Z,2018-04-10T01:43:14Z,831,1
8832,2018-09-04T01:49:58Z,2018-09-04T01:55:03Z,832,1
8833,2018-06-11T19:09:31Z,2018-06-11T19:14:03Z,833,1
8834,2018-02-14T03:54:45Z,2018-02-14T04:00:09Z,834,1
8835,2018-04-21T23:59:15Z,2018-04-22T00:00:34Z,835,1
8836,2018-09-04T08:30:02Z,2018-09-04T08:37:47Z,836,1
8837,2018-05-25T23:37:58Z,2018-05-25T23:45:00Z,837,1
8838,2018-09-25T04:38:21Z,2018-09-25T04:45:03Z,838,2
8839,2018-07-29T04:38:45Z,2018-07-29T04:42:27Z,839,1
8840,2018-07-02T19:52:18Z,2018-07-02T19:54:51Z,840,1
8841,2018-08-05T16:14:37Z,2018-08-05T16:22:23Z,841,1
8842,2018-08-24T20:17:45Z,2018-08-24T20:17:57Z,842,2
8843,2018-05-04T07:37:20Z,2018-05-04T07:42:59Z,843,1
8844,2018-03-29T01:09:23Z,2018-03-29T01:09:56Z,844,1
8845,2018-04-26T08:11:34Z,2018-04-26T08:12:52Z,845,1
8846,2018-04-06T16:53:40Z,2018-04-06T16:57:37Z,846,2
8847,2018-02-01T16:31:38Z,2018-02-01T16:37:40Z,847,1
8848,2018-09-01T07:27:45Z,2018-09-01T07:34:42Z,848,1
8849,2017-12-06T06:59:33Z,2017-12-06T07:02:20Z,849,1
8850,2018-01-21T18:58:15Z,2018-01-21T19:05:05Z,850,2
8851,2018-03-28T08:34:23Z,2018-03-28T08:39:56Z,851,1
8852,2018-09-22T20:05:19Z,2018-09-22T20:09:59Z,852,2
8853,2018-08-01T02:24:01Z,2018-08-01T02:31:24Z,853,1
8854,2018-08-06T06:08:25Z,2018-08-06T06:15:09Z,854,1
8855,2018-01-20T15:32:46Z,2018-01-20T15:37:04Z,855,1
8856,2017-12-29T01:01:22Z,2017-12-29T01:07:31Z,856,2
8857,2017-12-14T03:25:47Z,2017-12-14T03:26:34Z,857,1
8858,2017-11-25T03:48:48Z,2017-11-25T03:56:19Z,858,1
8859,2018-02-10T07:20:25Z,2018-02-10T07:23:18Z,859,1
8860,2018-08-05T23:18:52Z,2018-08-05T23:22:17Z,860,1
8861,2017-12-01T07:11:42Z,2017-12-01T07:14:16Z,861,1
8862,2017-11-23T11:08:41Z,2017-11-23T11:15:28Z,862,1
8863,2018-04-13T22:33:04Z,2018-04-13T22:38:08Z,863,1
8864,2018-04-27T14:11:15Z,2018-04-27T14:16:46Z,864,2
8865,2018-02-05T14:17:27Z,2018-02-05T14:21:13Z,865,1
8866,2018-09-07T05:02:56Z,2018-09-07T05:05:26Z,866,1
8867,2018-06-09T02:00:55Z,2018-06-09T02:04:28Z,867,1
8868,2018-06-14T09:25:39Z,2018-06-14T09:26:32Z,868,1
8869,2018-02-22T15:40:46Z,2018-02-22T15:46:36Z,869,1
8870,2018-08-08T08:05:24Z,2018-08-08T08:07:43Z,870,1
8871,2017-12-25T06:35:12Z,2017-12-25T06:38:48Z,871,1
8872,2018-05-20T15:36:12Z,2018-05-20T15:37:40Z,872,1
8873,2017-10-31T13:00:47Z,2017-10-31T13:04:45Z,873,1
8874,2018-03-18T19:08:53Z,2018-03-18T19:16:32Z,874,2
8875,2017-11-30T03:52:50Z,2017-11-30T03:55:51Z,875,1
8876,2017-11-04T06:56:43Z,2017-11-04T07:02:44Z,876,2
8877,2018-03-07T09:44:13Z,2018-03-07T09:50:41Z,877,1
8878,2018-06-08T00:38:48Z,2018-06-08T00:45:35Z,878,1
8879,2018-10-25T01:55:00Z,2018-10-25T01:58:20Z,879,1
8880,2018-08-25T07:53:49Z,2018-08-25T07:54:28Z,880,2
8881,2018-03-29T06:48:25Z,2018-03-29T06:49:13Z,881,1
8882,2018-05-11T14:56:38Z,2018-05-11T14:58:23Z,882,1
8883,2018-05-31T08:50:12Z,2018-05-31T08:57:12Z,883,1
8884,2018-08-03T02:10:09Z,2018-08-03T02:16:57Z,884,2
8885,2018-09-13T17:40:08Z,2018-09-13T17:40:17Z,885,1
8886,2018-02-23T13:42:26Z,2018-02-23T13:48:40Z,886,2
8887,2017-12-01T20:44:39Z,2017-12-01T20:51:01Z,887,1
8888,2018-05-07T08:39:35Z,2018-05-07T08:41:13Z,888,2
8889,2018-09-02T09:10:19Z,2018-09-02T09:16:36Z,889,1
8890,2018-05-23T05:25:42Z,2018-05-23T05:31:07Z,890,1
8891,2018-08-25T14:00:15Z,2018-08-25T14:07:29Z,891,1
8892,2018-05-26T19:42:44Z,2018-05-26T19:46:38Z,892,1
8893,2018-09-11T07:56:58Z,2018-09-11T08:03:48Z,893,1
8894,2018-06-06T13:06:22Z,2018-06-06T13:10:44Z,894,2
8895,2018-05-27T06:07:43Z,2018-05-27T06:07:48Z,895,1
8896,2018-10-19T09:31:05Z,2018-10-19T09:38:54Z,896,2
8897,2018-09-22T23:43:33Z,2018-09-22T23:47:21Z,897,1
8898,2017-11-22T08:09:31Z,2017-11-22T08:14:50Z,898,1
8899,2018-08-26T17:17:20Z,2018-08-26T17:20:23Z,899,1
8900,2018-10-10T06:44:42Z,2018-10-10T06:46:57Z,900,2
8901,2018-04-14T05:05:34Z,2018-04-14T05:11:34Z,901,1
8902,2017-12-14T01:58:17Z,2017-12-14T01:59:45Z,902,1
8903,2018-07-08T03:40:04Z,2018-07-08T03:46:56Z,903,1
8904,2018-07-04T10:04:20Z,2018-07-04T10:05:47Z,904,2
8905,2018-09-22T07:19:27Z,2018-09-22T07:21:49Z,905,1
8906,2018-06-05T03:08:41Z,2018-06-05T03:12:46Z,906,2
8907,2018-02-09T20:22:39Z,2018-02-09T20:29:09Z,907,1
8908,2018-05-08T01:24:38Z,2018-05-08T01:27:17Z,908,2
8909,2018-07-28T18:02:27Z,2018-07-28T18:09:14Z,909,1
8910,2017-11-10T21:50:01Z,2017-11-10T21:52:32Z,910,1
8911,2017-11-09T23:59:32Z,2017-11-10T00:03:01Z,911,1
8912,2017-11-28T21:12:40Z,2017-11-28T21:12:53Z,912,1
8913,2017-12-29T22:37:11Z,2017-12-29T22:41:48Z,913,1
8914,2017-11-25T17:13:21Z,2017-11-25T17:16:34Z,914,1
8915,2018-02-13T14:58:41Z,2018-02-13T15:03:58Z,915,1
8916,2017-12-20T01:14:35Z,2017-12-20T01:21:45Z,916,1
8917,2017-12-30T09:39:01Z,2017-12-30T09:40:03Z,917,1
8918,2018-01-17T03:39:00Z,2018-01-17T03:45:10Z,918,1
8919,2017-12-09T10:18:31Z,2017-12-09T10:19:06Z,919,1
8920,2017-12-14T00:53:54Z,2017-12-14T01:01:24Z,920,2
8921,2018-10-01T15:38:15Z,2018-10-01T15:45:06Z,921,1
8922,2018-04-13T23:12:52Z,2018-04-13T23:19:21Z,922,2
8923,2018-07-04T09:53:02Z,2018-07-04T09:53:49Z,923,1
8924,2018-01-23T06:13:08Z,2018-01-23T06:15:48Z,924,2
8925,2018-04-27T16:58:45Z,2018-04-27T17:05:06Z,925,1
8926,2018-08-27T16:11:50Z,2018-08-27T16:15:48Z,926,2
8927,2018-06-09T07:18:42Z,2018-06-09T07:21:17Z,927,1
8928,2018-07-23T10:58:35Z,2018-07-23T11:04:26Z,928,2
8929,2018-09-06T21:45:44Z,2018-09-06T21:51:36Z,929,1
8930,2018-09-29T01:50:01Z,2018-09-29T01:54:23Z,930,2
8931,2018-02-10T04:29:41Z,2018-02-10T04:32:09Z,931,1
8932,2018-05-17T06:21:13Z,2018-05-17T06:23:32Z,932,2
8933,2017-11-04T13:56:33Z,2017-11-04T13:59:10Z,933,1
8934,2018-08-04T10:50:06Z,2018-08-04T10:51:02Z,934,1
8935,2018-07-05T03:07:59Z,2018-07-05T03:09:43Z,935,1
8936,2018-07-09T10:19:50Z,2018-07-09T10:27:49Z,936,2
8937,2017-12-01T17:38:00Z,2017-12-01T17:44:46Z,937,1
8938,2018-08-24T15:58:38Z,2018-08-24T16:01:41Z,938,2
8939,2017-12-05T20:03:59Z,2017-12-05T20:08:38Z,939,1
8940,2018-04-01T04:41:35Z,2018-04-01T04:47:30Z,940,1
8941,2017-12-01T04:11:04Z,2017-12-01T04:11:10Z,941,1
8942,2018-10-07T10:46:40Z,2018-10-07T10:51:11Z,942,2
8943,2018-10-02T08:04:34Z,2018-10-02T08:11:54Z,943,1
8944,2018-02-23T10:59:48Z,2018-02-23T11:04:15Z,944,2
8945,2017-11-25T04:37:00Z,2017-11-25T04:38:21Z,945,1
8946,2017-12-10T04:40:49Z,2017-12-10T04:41:35Z,946,1
8947,2017-12-10T03:32:53Z,2017-12-10T03:33:58Z,947,1
8948,2018-06-10T22:30:46Z,2018-06-10T22:36:05Z,948,2
8949,2018-10-24T12:16:15Z,2018-10-24T12:18:55Z,949,1
8950,2018-03-13T05:46:36Z,2018-03-13T05:47:07Z,950,2
8951,2018-09-10T02:23:57Z,2018-09-10T02:29:20Z,951,1
8952,2018-09-16T22:19:05Z,2018-09-16T22:23:10Z,952,1
8953,2018-08-04T02:04:47Z,2018-08-04T02:05:32Z,953,1
8954,2018-02-06T01:31:12Z,2018-02-06T01:32:55Z,954,2
8955,2018-07-08T04:37:15Z,2018-07-08T04:43:47Z,955,1
8956,2018-03-02T01:17:49Z,2018-03-02T01:21:04Z,956,2
8957,2018-06-20T20:16:22Z,2018-06-20T20:21:33Z,957,1
8958,2017-12-29T23:21:01Z,2017-12-29T23:29:00Z,958,1
8959,2018-07-09T00:06:34Z,2018-07-09T00:13:51Z,959,1
8960,2018-02-10T04:31:31Z,2018-02-10T04:37:49Z,960,2
8961,2018-01-28T09:55:37Z,2018-01-28T09:59:11Z,961,1
8962,2018-05-16T19:01:05Z,2018-05-16T19:01:48Z,962,1
8963,2018-04-20T21:02:46Z,2018-04-20T21:08:53Z,963,1
8964,2018-04-11T20:15:32Z,2018-04-11T20:17:53Z,964,1
8965,2017-11-21T07:40:02Z,2017-11-21T07:40:12Z,965,1
8966,2018-04-05T13:27:06Z,2018-04-05T13:28:30Z,966,1
8967,2018-08-05T21:53:09Z,2018-08-05T21:55:07Z,967,1
8968,2018-06-13T09:45:03Z,2018-06-13T09:47:53Z,968,1
8969,2017-11-05T05:15:17Z,2017-11-05T05:23:05Z,969,1
8970,2017-11-14T16:48:09Z,2017-11-14T16:53:27Z,970,1
8971,2018-01-15T05:09:01Z,2018-01-15T05:13:42Z,971,1
8972,2018-01-15T07:12:10Z,2018-01-15T07:16:57Z,972,2
8973,2018-06-14T09:23:30Z,2018-06-14T09:24:09Z,973,1
8974,2018-09-13T14:39:31Z,2018-09-13T14:40:53Z,974,1
8975,2018-01-18T22:25:43Z,2018-01-18T22:29:42Z,975,1
8976,2018-09-29T10:33:31Z,2018-09-29T10:34:34Z,976,1
8977,2018-07-16T22:08:50Z,2018-07-16T22:16:43Z,977,1
8978,2018-04-26T09:34:36Z,2018-04-26T09:35:00Z,978,2
8979,2018-07-22T13:34:49Z,2018-07-22T13:42:46Z,979,1
8980,2018-03-28T05:42:18Z,2018-03-28T05:49:46Z,980,1
8981,2018-08-16T09:24:45Z,2018-08-16T09:24:52Z,981,1
8982,2017-11-28T18:55:14Z,2017-11-28T18:59:23Z,982,1
8983,2018-03-04T20:14:13Z,2018-03-04T20:17:47Z,983,1
8984,2018-06-08T03:48:57Z,2018-06-08T03:56:06Z,984,2
8985,2017-12-13T22:26:03Z,2017-12-13T22:28:16Z,985,1
8986,2018-09-30T18:22:04Z,2018-09-30T18:22:15Z,986,1
8987,2018-06-16T22:08:02Z,2018-06-16T22:12:37Z,987,1
8988,2018-01-06T09:42:15Z,2018-01-06T09:50:03Z,988,2
8989,2018-03-07T05:25:08Z,2018-03-07T05:25:25Z,989,1
8990,2018-04-15T10:28:48Z,2018-04-15T10:36:26Z,990,2
8991,2018-07-17T19:33:14Z,2018-07-17T19:39:59Z,991,1
8992,2018-06-09T00:07:08Z,2018-06-09T00:08:45Z,992,1
8993,2018-04-15T21:49:15Z,2018-04-15T21:53:03Z,993,1
8994,2018-03-09T10:37:06Z,2018-03-09T10:43:47Z,994,2
8995,2018-09-02T18:26:13Z,2018-09-02T18:28:22Z,995,1
8996,2017-11-03T05:38:33Z,2017-11-03T05:40:16Z,996,2
8997,2018-07-20T22:10:48Z,2018-07-20T22:15:26Z,997,1
8998,2018-08-20T21:51:57Z,2018-08-20T21:52:28Z,998,1
8999,2018-08-19T02:37:43Z,2018-08-19T02:45:23Z,999,1
9000,2018-08-19T05:47:39Z,2018-08-19T05:50:21Z,0,2
9001,2018-04-08T06:14:39Z,2018-04-08T06:21:15Z,1,1
9002,2018-07-25T15:41:53Z,2018-07-25T15:45:37Z,2,1
9003,2018-09-13T15:29:56Z,2018-09-13T15:37:52Z,3,1
9004,2018-03-10T12:15:50Z,2018-03-10T12:19:48Z,4,1
9005,2018-01-26T07:16:21Z,2018-01-26T07:17:12Z,5,1
9006,2018-05-16T20:11:56Z,2018-05-16T20:19:42Z,6,1
9007,2018-03-25T07:23:26Z,2018-03-25T07:24:54Z,7,1
9008,2017-11-04T20:36:21Z,2017-11-04T20:42:20Z,8,2
9009,2017-12-10T13:48:57Z,2017-12-10T13:49:30Z,9,1
9010,2018-05-21T01:27:40Z,2018-05-21T01:31:46Z,10,1
9011,2018-10-03T03:31:51Z,2018-10-03T03:33:03Z,11,1
9012,2018-04-26T14:08:41Z,2018-04-26T14:16:06Z,12,2
9013,2018-05-09T05:36:18Z,2018-05-09T05:38:42Z,13,1
9014,2018-04-22T04:37:54Z,2018-04-22T04:45:15Z,14,2
9015,2018-08-11T11:38:01Z,2018-08-11T11:44:42Z,15,1
9016,2018-05-28T17:50:51Z,2018-05-28T17:55:17Z,16,1
9017,2018-05-02T23:08:43Z,2018-05-02T23:14:11Z,17,1
9018,2017-12-28T12:22:23Z,2017-12-28T12:24:19Z,18,2
9019,2018-05-04T11:34:08Z,2018-05-04T11:35:32Z,19,1
9020,2018-03-09T04:02:32Z,2018-03-09T04:08:24Z,20,2
9021,2018-10-27T10:44:04Z,2018-10-27T10:51:00Z,21,1
9022,2018-08-05T01:18:58Z,2018-08-05T01:20:14Z,22,1
9023,2017-11-28T23:46:28Z,2017-11-28T23:46:39Z,23,1
9024,2018-06-27T13:36:37Z,2018-06-27T13:42:27Z,24,1
9025,2018-01-17T20:33:06Z,2018-01-17T20:37:08Z,25,1
9026,2018-05-18T09:36:09Z,2018-05-18T09:40:58Z,26,2
9027,2018-03-09T09:18:01Z,2018-03-09T09:23:28Z,27,1
9028,2018-01-25T07:54:01Z,2018-01-25T07:56:00Z,28,2
9029,2018-07-25T03:30:54Z,2018-07-25T03:32:04Z,29,1
9030,2018-09-07T20:17:48Z,2018-09-07T20:22:28Z,30,2
9031,2018-05-05T04:26:18Z,2018-05-05T04:29:57Z,31,1
9032,2018-08-21T10:23:33Z,2018-08-21T10:29:34Z,32,1
9033,2017-10-29T15:24:00Z,2017-10-29T15:31:59Z,33,1
9034,2017-12-05T15:13:27Z,2017-12-05T15:16:04Z,34,2
9035,2018-03-26T22:25:37Z,2018-03-26T22:31:00Z,35,1
9036,2018-10-25T12:21:52Z,2018-10-25T12:23:25Z,36,2
9037,2018-09-05T16:42:39Z,2018-09-05T16:47:19Z,37,1
9038,2017-10-31T04:53:26Z,2017-10-31T04:56:39Z,38,1
9039,2018-04-21T20:38:41Z,2018-04-21T20:41:08Z,39,1
9040,2018-06-27T07:06:37Z,2018-06-27T07:09:22Z,40,1
9041,2018-06-12T17:25:03Z,2018-06-12T17:27:46Z,41,1
9042,2018-10-19T21:22:16Z,2018-10-19T21:25:06Z,42,1
9043,2018-08-18T06:52:21Z,2018-08-18T06:59:40Z,43,1
9044,2018-05-27T19:38:05Z,2018-05-27T19:42:15Z,44,2
9045,2017-10-30T05:05:26Z,2017-10-30T05:11:50Z,45,1
9046,2018-08-02T11:09:57Z,2018-08-02T11:16:24Z,46,2
9047,2018-10-07T03:41:14Z,2018-10-07T03:41:46Z,47,1
9048,2018-04-07T06:54:05Z,2018-04-07T06:58:31Z,48,1
9049,2018-09-19T19:37:19Z,2018-09-19T19:43:39Z,49,1
9050,2018-07-18T01:19:05Z,2018-07-18T01:21:40Z,50,2
9051,2018-09-02T03:41:24Z,2018-09-02T03:45:13Z,51,1
9052,2018-04-10T13:01:17Z,2018-04-10T13:07:22Z,52,2
9053,2017-12-28T16:02:36Z,2017-12-28T16:05:30Z,53,1
9054,2018-08-14T00:53:42Z,2018-08-14T00:59:25Z,54,2
9055,2018-09-25T23:34:24Z,2018-09-25T23:41:12Z,55,1
9056,2018-07-02T19:23:11Z,2018-07-02T19:31:04Z,56,2
9057,2017-12-18T12:58:09Z,2017-12-18T13:01:44Z,57,1
9058,2018-09-16T01:24:56Z,2018-09-16T01:30:00Z,58,2
9059,2018-07-31T14:17:45Z,2018-07-31T14:22:00Z,59,1
9060,2018-01-19T17:03:18Z,2018-01-19T17:10:00Z,60,1
9061,2018-01-02T05:53:26Z,2018-01-02T06:00:41Z,61,1
9062,2018-04-03T19:38:09Z,2018-04-03T19:38:56Z,62,1
9063,2018-08-10T22:17:48Z,2018-08-10T22:22:29Z,63,1
9064,2018-06-27T11:34:59Z,2018-06-27T11:38:55Z,64,2
9065,2018-08-19T12:53:37Z,2018-08-19T12:56:23Z,65,1
9066,2017-12-12T14:27:08Z,2017-12-12T14:30:37Z,66,1
9067,2018-02-13T01:15:02Z,2018-02-13T01:16:33Z,67,1
9068,2018-01-14T06:16:59Z,2018-01-14T06:19:06Z,68,2
9069,2018-05-07T08:05:33Z,2018-05-07T08:11:45Z,69,1
9070,2018-03-10T22:23:44Z,2018-03-10T22:29:18Z,70,2
9071,2017-11-26T09:57:56Z,2017-11-26T10:00:16Z,71,1
9072,2018-03-25T09:35:09Z,2018-03-25T09:40:07Z,72,1
9073,2018-01-20T15:07:43Z,2018-01-20T15:14:08Z,73,1
9074,2018-03-30T17:06:48Z,2018-03-30T17:13:33Z,74,2
9075,2018-02-28T04:31:50Z,2018-02-28T04:32:29Z,75,1
9076,2018-10-12T20:52:04Z,2018-10-12T20:55:09Z,76,2
9077,2018-04-08T05:27:40Z,2018-04-08T05:35:20Z,77,1
9078,2018-01-05T20:15:11Z,2018-01-05T20:17:25Z,78,1
9079,2017-12-29T10:38:44Z,2017-12-29T10:43:21Z,79,1
9080,2017-11-25T18:00:30Z,2017-11-25T18:05:15Z,80,1
9081,2018-06-14T13:14:52Z,2018-06-14T13:19:28Z,81,1
9082,2018-10-15T17:08:14Z,2018-10-15T17:16:03Z,82,1
9083,2017-11-25T06:39:09Z,2017-11-25T06:45:06Z,83,1
9084,2017-11-06T09:58:40Z,2017-11-06T09:59:51Z,84,1
9085,2018-06-21T18:40:23Z,2018-06-21T18:46:01Z,85,1
9086,2018-08-25T00:49:04Z,2018-08-25T00:55:10Z,86,1
9087,2017-12-19T17:27:50Z,2017-12-19T17:34:17Z,87,1
9088,2018-02-15T03:20:45Z,2018-02-15T03:28:38Z,88,1
9089,2018-08-10T12:22:13Z,2018-08-10T12:26:47Z,89,1
9090,2018-07-30T03:38:21Z,2018-07-30T03:40:29Z,90,2
9091,2018-02-20T17:08:38Z,2018-02-20T17:13:02Z,91,1
9092,2018-10-19T03:45:07Z,2018-10-19T03:49:43Z,92,2
9093,2018-05-11T15:52:17Z,2018-05-11T15:59:59Z,93,1
9094,2018-08-24T09:06:31Z,2018-08-24T09:12:41Z,94,1
9095,2018-10-05T16:52:30Z,2018-10-05T16:55:37Z,95,1
9096,2018-03-14T03:27:55Z,2018-03-14T03:32:01Z,96,2
9097,2018-04-05T06:12:54Z,2018-04-05T06:13:02Z,97,1
9098,2018-02-07T07:56:17Z,2018-02-07T08:01:08Z,98,2
9099,2017-11-30T03:34:57Z,2017-11-30T03:35:18Z,99,1
9100,2018-09-05T16:38:10Z,2018-09-05T16:45:57Z,100,2
9101,2018-07-06T05:01:56Z,2018-07-06T05:07:35Z,101,1
9102,2018-09-09T06:42:00Z,2018-09-09T06:47:56Z,102,1
9103,2018-01-13T07:12:51Z,2018-01-13T07:14:52Z,103,1
9104,2018-01-12T04:28:36Z,2018-01-12T04:35:02Z,104,2
9105,2018-03-30T15:13:25Z,2018-03-30T15:18:10Z,105,1
9106,2018-10-01T11:40:44Z,2018-10-01T11:40:50Z,106,2
9107,2018-01-12T20:54:47Z,2018-01-12T20:57:14Z,107,1
9108,2017-12-26T21:23:47Z,2017-12-26T21:28:25Z,108,1
9109,2018-01-07T01:20:19Z,2018-01-07T01:20:54Z,109,1
9110,2018-01-22T09:13:57Z,2018-01-22T09:15:04Z,110,2
9111,2018-08-16T19:18:49Z,2018-08-16T19:19:43Z,111,1
9112,2017-12-26T02:33:24Z,2017-12-26T02:35:39Z,112,1
9113,2018-02-19T21:10:15Z,2018-02-19T21:18:11Z,113,1
9114,2018-01-07T07:24:09Z,2018-01-07T07:31:36Z,114,1
9115,2018-04-24T08:49:54Z,2018-04-24T08:49:58Z,115,1
9116,2018-02-07T21:36:33Z,2018-02-07T21:43:15Z,116,1
9117,2018-01-27T20:35:30Z,2018-01-27T20:42:14Z,117,1
9118,2018-03-16T00:49:51Z,2018-03-16T00:54:18Z,118,2
9119,2018-01-25T05:24:39Z,2018-01-25T05:26:39Z,119,1
9120,2018-08-30T11:18:42Z,2018-08-30T11:21:27Z,120,1
9121,2018-07-15T05:21:29Z,2018-07-15T05:29:04Z,121,1
9122,2018-01-17T04:45:04Z,2018-01-17T04:47:06Z,122,1
9123,2018-08-30T04:41:08Z,2018-08-30T04:48:09Z,123,1
9124,2018-10-21T20:53:09Z,2018-10-21T20:59:35Z,124,2
9125,2018-06-30T02:48:33Z,2018-06-30T02:51:46Z,125,1
9126,2018-01-20T18:05:12Z,2018-01-20T18:09:07Z,126,2
9127,2018-04-23T22:12:26Z,2018-04-23T22:18:12Z,127,1
9128,2018-09-28T19:31:51Z,2018-09-28T19:39:18Z,128,2
9129,2018-01-07T18:00:04Z,2018-01-07T18:07:07Z,129,1
9130,2017-12-15T22:35:36Z,2017-12-15T22:43:28Z,130,1
9131,2018-05-20T17:22:08Z,2018-05-20T17:29:17Z,131,1
9132,2018-06-22T23:36:22Z,2018-06-22T23:37:37Z,132,1
9133,2018-10-03T23:06:43Z,2018-10-03T23:11:30Z,133,1
9134,2018-01-05T17:15:35Z,2018-01-05T17:16:28Z,134,2
9135,2018-01-31T22:38:55Z,2018-01-31T22:39:19Z,135,1
9136,2018-05-29T05:12:32Z,2018-05-29T05:13:35Z,136,2
9137,2018-09-11T01:44:59Z,2018-09-11T01:47:34Z,137,1
9138,2018-09-18T11:51:33Z,2018-09-18T11:54:58Z,138,2
9139,2018-09-13T05:12:59Z,2018-09-13T05:17:17Z,139,1
9140,2017-12-29T10:24:49Z,2017-12-29T10:30:59Z,140,1
9141,2018-10-08T13:10:37Z,2018-10-08T13:18:07Z,141,1
9142,2018-06-28T07:22:04Z,2018-06-28T07:29:53Z,142,2
9143,2018-09-08T21:57:24Z,2018-09-08T22:02:36Z,143,1
9144,2018-07-18T13:48:41Z,2018-07-18T13:56:05Z,144,1
9145,2017-11-24T13:04:30Z,2017-11-24T13:05:53Z,145,1
9146,2018-08-04T03:44:28Z,2018-08-04T03:45:57Z,146,2
9147,2018-09-26T12:32:23Z,2018-09-26T12:40:18Z,147,1
9148,2018-01-10T21:40:20Z,2018-01-10T21:45:07Z,148,2
9149,2018-08-07T00:02:01Z,2018-08-07T00:03:22Z,149,1
