id,Data_Zamowienia,Data_Odebrania,Numer_zamowienia,Id_restauracji
8677,2018-10-22T12:42:02Z,2018-10-22T12:43:25Z,677,1
8678,2018-10-22T18:21:10Z,2018-10-22T18:24:16Z,678,2
8679,2018-10-27T17:21:43Z,2018-10-27T17:27:53Z,679,1
8680,2018-10-25T01:45:39Z,2018-10-25T01:51:30Z,680,1
8681,2018-10-28T09:54:36Z,2018-10-28T10:01:16Z,681,2
8682,2018-10-27T04:00:07Z,2018-10-27T04:05:05Z,682,2
8683,2018-10-27T00:32:53Z,2018-10-27T00:37:38Z,683,1
8684,2018-10-28T12:39:59Z,2018-10-28T12:43:29Z,684,2
8685,2018-10-26T06:45:52Z,2018-10-26T06:50:18Z,685,2
8686,2018-10-22T18:44:32Z,2018-10-22T18:47:23Z,686,1
8687,2018-10-22T10:43:26Z,2018-10-22T10:46:12Z,687,2
8688,2018-10-22T03:09:35Z,2018-10-22T03:15:15Z,688,2
8689,2018-10-25T12:44:42Z,2018-10-25T12:51:05Z,689,1
8690,2018-10-25T09:29:41Z,2018-10-25T09:33:41Z,690,2
8691,2018-10-28T16:38:28Z,2018-10-28T16:44:05Z,691,2
8692,2018-10-25T23:49:19Z,2018-10-25T23:52:28Z,692,1
8693,2018-10-26T11:56:49Z,2018-10-26T11:57:50Z,693,2
8694,2018-10-24T04:52:05Z,2018-10-24T04:54:17Z,694,1
8695,2018-10-23T15:08:58Z,2018-10-23T15:11:52Z,695,1
8696,2018-10-25T09:35:29Z,2018-10-25T09:42:55Z,696,2
8697,2018-10-23T05:06:28Z,2018-10-23T05:10:41Z,697,2
8698,2018-10-26T02:01:39Z,2018-10-26T02:02:16Z,698,1
8699,2018-10-22T20:17:53Z,2018-10-22T20:24:25Z,699,2
8700,2018-10-23T02:13:42Z,2018-10-23T02:14:17Z,700,1
8701,2018-10-24T20:01:27Z,2018-10-24T20:06:11Z,701,1
8702,2018-10-24T08:11:17Z,2018-10-24T08:14:55Z,702,2
8703,2018-10-27T09:30:00Z,2018-10-27T09:31:39Z,703,2
8704,2018-10-27T15:58:54Z,2018-10-27T16:03:36Z,704,1
8705,2018-10-24T18:39:01Z,2018-10-24T18:46:06Z,705,2
8706,2018-10-22T20:39:15Z,2018-10-22T20:44:43Z,706,2
8707,2018-10-28T05:56:03Z,2018-10-28T05:57:16Z,707,1
8708,2018-10-23T02:08:11Z,2018-10-23T02:09:02Z,708,2
8709,2018-10-28T07:58:36Z,2018-10-28T08:03:16Z,709,2
8710,2018-10-28T12:47:34Z,2018-10-28T12:55:13Z,710,1
8711,2018-10-27T11:17:54Z,2018-10-27T11:18:31Z,711,2
8712,2018-10-23T19:36:19Z,2018-10-23T19:43:19Z,712,2
8713,2018-10-23T04:18:38Z,2018-10-23T04:19:47Z,713,1
8714,2018-10-27T12:30:47Z,2018-10-27T12:32:43Z,714,2
8715,2018-10-25T08:40:53Z,2018-10-25T08:47:04Z,715,1
8716,2018-10-27T03:09:51Z,2018-10-27T03:16:59Z,716,1
8717,2018-10-27T17:24:24Z,2018-10-27T17:32:01Z,717,2
8718,2018-10-25T07:23:19Z,2018-10-25T07:31:04Z,718,1
8719,2018-10-23T05:59:29Z,2018-10-23T06:02:20Z,719,1
8720,2018-10-22T06:13:37Z,2018-10-22T06:14:50Z,720,2
8721,2018-10-25T19:43:51Z,2018-10-25T19:45:57Z,721,2
8722,2018-10-25T18:10:24Z,2018-10-25T18:14:38Z,722,1
8723,2018-10-25T16:45:54Z,2018-10-25T16:52:32Z,723,2
8724,2018-10-28T13:54:08Z,2018-10-28T13:55:52Z,724,2
8725,2018-10-22T11:07:00Z,2018-10-22T11:11:39Z,725,1
8726,2018-10-27T12:29:06Z,2018-10-27T12:37:01Z,726,2
8727,2018-10-24T10:42:35Z,2018-10-24T10:49:00Z,727,1
8728,2018-10-28T17:32:54Z,2018-10-28T17:36:32Z,728,1
8729,2018-10-24T16:52:36Z,2018-10-24T16:54:52Z,729,2
8730,2018-10-26T14:32:48Z,2018-10-26T14:37:30Z,730,1
8731,2018-10-27T07:31:16Z,2018-10-27T07:37:43Z,731,1
8732,2018-10-26T21:40:06Z,2018-10-26T21:44:01Z,732,2
8733,2018-10-28T03:10:20Z,2018-10-28T03:13:21Z,733,1
8734,2018-10-24T15:49:02Z,2018-10-24T15:51:40Z,734,1
8735,2018-10-24T03:24:23Z,2018-10-24T03:25:48Z,735,2
8736,2018-10-28T20:27:05Z,2018-10-28T20:33:22Z,736,1
8737,2018-10-22T14:31:25Z,2018-10-22T14:38:04Z,737,1
8738,2018-10-28T13:43:33Z,2018-10-28T13:51:09Z,738,2
8739,2018-10-23T21:04:21Z,2018-10-23T21:12:01Z,739,1
8740,2018-10-23T07:41:02Z,2018-10-23T07:41:17Z,740,1
8741,2018-10-25T15:50:34Z,2018-10-25T15:58:28Z,741,2
8742,2018-10-25T23:30:40Z,2018-10-25T23:34:16Z,742,2
8743,2018-10-26T21:59:09Z,2018-10-26T22:05:15Z,743,1
8744,2018-10-26T10:00:59Z,2018-10-26T10:05:18Z,744,2
8745,2018-10-28T01:26:46Z,2018-10-28T01:34:40Z,745,2
8746,2018-10-26T01:36:07Z,2018-10-26T01:36:55Z,746,1
8747,2018-10-24T02:49:54Z,2018-10-24T02:57:38Z,747,2
8748,2018-10-24T06:59:37Z,2018-10-24T07:03:05Z,748,2
8749,2018-10-25T02:49:36Z,2018-10-25T02:53:49Z,749,1
8750,2018-10-25T16:44:40Z,2018-10-25T16:46:22Z,750,2
8751,2018-10-24T06:36:28Z,2018-10-24T06:43:58Z,751,2
8752,2018-10-22T17:57:06Z,2018-10-22T17:59:15Z,752,1
8753,2018-10-25T05:36:59Z,2018-10-25T05:39:48Z,753,2
8754,2018-10-24T09:40:45Z,2018-10-24T09:48:09Z,754,2
8755,2018-10-27T08:02:01Z,2018-10-27T08:02:05Z,755,1
8756,2018-10-27T22:46:37Z,2018-10-27T22:46:45Z,756,2
8757,2018-10-27T21:59:27Z,2018-10-27T22:05:54Z,757,2
8758,2018-10-25T09:45:23Z,2018-10-25T09:46:34Z,758,1
8759,2018-10-23T18:56:19Z,2018-10-23T19:04:19Z,759,2
8760,2018-10-24T09:11:58Z,2018-10-24T09:16:11Z,760,1
8761,2018-10-27T12:54:55Z,2018-10-27T12:59:50Z,761,1
8762,2018-10-28T06:58:59Z,2018-10-28T07:01:43Z,762,2
8763,2018-10-23T03:45:11Z,2018-10-23T03:51:02Z,763,2
8764,2018-10-27T12:06:22Z,2018-10-27T12:10:32Z,764,1
8765,2018-10-23T00:15:01Z,2018-10-23T00:18:13Z,765,2
8766,2018-10-25T06:23:11Z,2018-10-25T06:29:45Z,766,2
8767,2018-10-24T13:02:24Z,2018-10-24T13:02:57Z,767,1
8768,2018-10-28T17:17:06Z,2018-10-28T17:17:20Z,768,2
8769,2018-10-22T13:49:22Z,2018-10-22T13:54:54Z,769,1
8770,2018-10-26T16:27:44Z,2018-10-26T16:33:20Z,770,1
8771,2018-10-24T11:18:58Z,2018-10-24T11:21:17Z,771,2
8772,2018-10-22T15:27:59Z,2018-10-22T15:33:42Z,772,2
8773,2018-10-25T23:26:24Z,2018-10-25T23:34:17Z,773,1
8774,2018-10-26T09:55:07Z,2018-10-26T10:01:13Z,774,2
8775,2018-10-24T02:57:43Z,2018-10-24T03:05:22Z,775,2
8776,2018-10-27T14:56:42Z,2018-10-27T15:01:08Z,776,1
8777,2018-10-22T22:28:53Z,2018-10-22T22:30:05Z,777,2
8778,2018-10-22T01:29:45Z,2018-10-22T01:31:21Z,778,1
8779,2018-10-23T08:45:35Z,2018-10-23T08:47:32Z,779,1
8780,2018-10-24T20:50:46Z,2018-10-24T20:58:03Z,780,2
8781,2018-10-25T12:22:54Z,2018-10-25T12:27:43Z,781,1
8782,2018-10-27T20:06:32Z,2018-10-27T20:13:20Z,782,1
8783,2018-10-25T13:00:21Z,2018-10-25T13:01:46Z,783,2
8784,2018-10-27T14:10:41Z,2018-10-27T14:13:04Z,784,2
8785,2018-10-26T22:36:41Z,2018-10-26T22:42:45Z,785,1
8786,2018-10-27T05:10:46Z,2018-10-27T05:11:50Z,786,2
8787,2018-10-25T10:36:44Z,2018-10-25T10:44:23Z,787,2
8788,2018-10-28T02:24:13Z,2018-10-28T02:25:26Z,788,1
8789,2018-10-24T02:14:16Z,2018-10-24T02:14:25Z,789,2
8790,2018-10-26T05:38:26Z,2018-10-26T05:39:11Z,790,1
8791,2018-10-26T21:36:28Z,2018-10-26T21:37:29Z,791,1
8792,2018-10-23T10:53:36Z,2018-10-23T11:00:33Z,792,2
8793,2018-10-25T16:39:26Z,2018-10-25T16:45:25Z,793,1
8794,2018-10-24T18:25:46Z,2018-10-24T18:30:22Z,794,1
8795,2018-10-27T01:59:14Z,2018-10-27T02:03:27Z,795,2
8796,2018-10-23T20:26:42Z,2018-10-23T20:34:30Z,796,2
8797,2018-10-26T06:46:21Z,2018-10-26T06:50:51Z,797,1
8798,2018-10-21T23:15:41Z,2018-10-21T23:21:17Z,798,2
8799,2018-10-27T10:46:02Z,2018-10-27T10:52:21Z,799,1
8800,2018-10-23T22:09:42Z,2018-10-23T22:10:05Z,800,1
8801,2018-10-25T02:00:06Z,2018-10-25T02:03:06Z,801,2
8802,2018-10-23T00:50:54Z,2018-10-23T00:52:11Z,802,2
8803,2018-10-28T11:42:23Z,2018-10-28T11:43:42Z,803,1
8804,2018-10-25T22:09:29Z,2018-10-25T22:10:53Z,804,2
8805,2018-10-23T03:15:24Z,2018-10-23T03:19:25Z,805,1
8806,2018-10-23T16:58:01Z,2018-10-23T17:04:11Z,806,1
8807,2018-10-27T04:54:12Z,2018-10-27T04:57:56Z,807,2
8808,2018-10-23T02:58:41Z,2018-10-23T03:06:20Z,808,1
8809,2018-10-27T08:39:27Z,2018-10-27T08:44:00Z,809,1
8810,2018-10-25T20:42:49Z,2018-10-25T20:48:29Z,810,2
8811,2018-10-23T12:08:58Z,2018-10-23T12:09:06Z,811,1
8812,2018-10-27T00:05:09Z,2018-10-27T00:12:24Z,812,1
8813,2018-10-24T09:02:07Z,2018-10-24T09:04:09Z,813,2
8814,2018-10-25T02:38:46Z,2018-10-25T02:41:21Z,814,2
8815,2018-10-21T22:18:09Z,2018-10-21T22:19:06Z,815,1
8816,2018-10-28T09:13:17Z,2018-10-28T09:13:32Z,816,2
8817,2018-10-23T03:29:35Z,2018-10-23T03:35:48Z,817,1
8818,2018-10-23T01:54:40Z,2018-10-23T02:01:45Z,818,1
8819,2018-10-25T23:47:24Z,2018-10-25T23:53:49Z,819,2
8820,2018-10-28T04:29:32Z,2018-10-28T04:30:16Z,820,1
8821,2018-10-23T23:23:01Z,2018-10-23T23:25:33Z,821,1
8822,2018-10-24T18:40:34Z,2018-10-24T18:46:39Z,822,2
8823,2018-10-23T12:35:46Z,2018-10-23T12:35:51Z,823,1
8824,2018-10-27T03:55:11Z,2018-10-27T04:02:06Z,824,1
8825,2018-10-24T00:27:17Z,2018-10-24T00:32:31Z,825,2
8826,2018-10-24T02:47:25Z,2018-10-24T02:53:17Z,826,2
8827,2018-10-24T19:59:45Z,2018-10-24T20:01:55Z,827,1
8828,2018-10-23T09:10:23Z,2018-10-23T09:14:42Z,828,2
8829,2018-10-22T22:07:42Z,2018-10-22T22:09:50Z,829,1
8830,2018-10-27T00:05:55Z,2018-10-27T00:09:25Z,830,1
8831,2018-10-25T21:34:23Z,2018-10-25T21:40:45Z,831,2
8832,2018-10-22T14:53:39Z,2018-10-22T14:53:41Z,832,2
8833,2018-10-22T23:12:43Z,2018-10-22T23:20:30Z,833,1
8834,2018-10-25T18:11:20Z,2018-10-25T18:16:19Z,834,2
8835,2018-10-22T09:10:30Z,2018-10-22T09:14:48Z,835,2
8836,2018-10-23T12:42:42Z,2018-10-23T12:45:30Z,836,1
8837,2018-10-25T08:03:40Z,2018-10-25T08:07:48Z,837,2
8838,2018-10-28T18:11:26Z,2018-10-28T18:17:44Z,838,2
8839,2018-10-28T00:18:26Z,2018-10-28T00:24:10Z,839,1
8840,2018-10-26T05:47:55Z,2018-10-26T05:50:27Z,840,2
8841,2018-10-26T12:15:41Z,2018-10-26T12:18:32Z,841,1
8842,2018-10-25T10:42:44Z,2018-10-25T10:48:25Z,842,1
8843,2018-10-23T02:45:06Z,2018-10-23T02:50:10Z,843,2
8844,2018-10-25T20:00:14Z,2018-10-25T20:02:51Z,844,1
8845,2018-10-27T22:11:03Z,2018-10-27T22:15:22Z,845,1
8846,2018-10-27T17:22:11Z,2018-10-27T17:29:49Z,846,2
8847,2018-10-24T21:31:59Z,2018-10-24T21:37:40Z,847,1
8848,2018-10-24T13:52:51Z,2018-10-24T13:57:00Z,848,1
8849,2018-10-27T17:49:41Z,2018-10-27T17:56:10Z,849,2
8850,2018-10-27T15:06:45Z,2018-10-27T15:11:52Z,850,2
8851,2018-10-22T05:13:25Z,2018-10-22T05:14:17Z,851,1
8852,2018-10-22T07:17:59Z,2018-10-22T07:19:25Z,852,2
8853,2018-10-24T09:39:23Z,2018-10-24T09:45:53Z,853,2
8854,2018-10-23T14:42:02Z,2018-10-23T14:42:25Z,854,1
8855,2018-10-22T12:53:22Z,2018-10-22T12:53:44Z,855,2
8856,2018-10-23T21:34:16Z,2018-10-23T21:40:48Z,856,2
8857,2018-10-26T11:02:10Z,2018-10-26T11:09:30Z,857,1
8858,2018-10-28T14:41:49Z,2018-10-28T14:44:08Z,858,2
8859,2018-10-23T02:46:32Z,2018-10-23T02:50:07Z,859,2
8860,2018-10-23T15:25:35Z,2018-10-23T15:27:58Z,860,1
8861,2018-10-24T01:42:15Z,2018-10-24T01:42:34Z,861,2
8862,2018-10-24T11:01:51Z,2018-10-24T11:03:04Z,862,1
8863,2018-10-22T02:49:06Z,2018-10-22T02:54:06Z,863,1
8864,2018-10-26T03:46:37Z,2018-10-26T03:47:41Z,864,2
8865,2018-10-22T02:02:05Z,2018-10-22T02:05:09Z,865,1
8866,2018-10-23T09:18:36Z,2018-10-23T09:21:29Z,866,1
8867,2018-10-25T09:11:39Z,2018-10-25T09:16:43Z,867,2
8868,2018-10-28T15:15:30Z,2018-10-28T15:19:03Z,868,2
8869,2018-10-27T08:18:38Z,2018-10-27T08:26:29Z,869,1
8870,2018-10-25T05:35:06Z,2018-10-25T05:37:56Z,870,2
8871,2018-10-21T23:11:27Z,2018-10-21T23:11:57Z,871,1
8872,2018-10-22T03:57:58Z,2018-10-22T04:00:53Z,872,1
8873,2018-10-26T15:33:49Z,2018-10-26T15:40:30Z,873,2
8874,2018-10-25T06:32:29Z,2018-10-25T06:34:03Z,874,1
8875,2018-10-28T16:11:31Z,2018-10-28T16:12:22Z,875,1
8876,2018-10-28T12:05:18Z,2018-10-28T12:08:16Z,876,2
8877,2018-10-22T17:58:50Z,2018-10-22T18:05:01Z,877,2
8878,2018-10-27T11:31:46Z,2018-10-27T11:39:21Z,878,1
8879,2018-10-25T07:49:47Z,2018-10-25T07:55:53Z,879,2
8880,2018-10-26T14:19:16Z,2018-10-26T14:22:01Z,880,1
8881,2018-10-27T06:02:04Z,2018-10-27T06:02:09Z,881,1
8882,2018-10-25T08:44:38Z,2018-10-25T08:52:17Z,882,2
8883,2018-10-28T21:41:44Z,2018-10-28T21:47:47Z,883,2
8884,2018-10-22T17:02:32Z,2018-10-22T17:08:46Z,884,1
8885,2018-10-23T06:36:47Z,2018-10-23T06:41:11Z,885,2
8886,2018-10-24T15:43:43Z,2018-10-24T15:45:52Z,886,2
8887,2018-10-22T21:04:25Z,2018-10-22T21:07:42Z,887,1
8888,2018-10-25T22:05:55Z,2018-10-25T22:10:57Z,888,2
8889,2018-10-27T03:29:28Z,2018-10-27T03:35:17Z,889,2
8890,2018-10-23T18:42:46Z,2018-10-23T18:49:51Z,890,1
8891,2018-10-24T14:15:29Z,2018-10-24T14:21:17Z,891,2
8892,2018-10-22T05:12:19Z,2018-10-22T05:14:53Z,892,2
8893,2018-10-27T07:31:22Z,2018-10-27T07:36:19Z,893,1
8894,2018-10-27T01:36:51Z,2018-10-27T01:37:08Z,894,2
8895,2018-10-25T19:31:29Z,2018-10-25T19:36:55Z,895,1
8896,2018-10-26T14:28:54Z,2018-10-26T14:33:29Z,896,1
8897,2018-10-24T21:23:07Z,2018-10-24T21:25:10Z,897,2
8898,2018-10-22T04:35:44Z,2018-10-22T04:37:16Z,898,2
8899,2018-10-25T02:35:13Z,2018-10-25T02:38:22Z,899,1
8900,2018-10-25T03:34:41Z,2018-10-25T03:37:07Z,900,2
8901,2018-10-22T13:01:47Z,2018-10-22T13:02:33Z,901,2
8902,2018-10-27T05:13:31Z,2018-10-27T05:17:52Z,902,1
8903,2018-10-21T21:56:48Z,2018-10-21T22:02:39Z,903,2
8904,2018-10-27T08:23:49Z,2018-10-27T08:26:30Z,904,1
8905,2018-10-27T13:13:37Z,2018-10-27T13:14:44Z,905,1
8906,2018-10-25T02:21:55Z,2018-10-25T02:23:22Z,906,2
8907,2018-10-22T23:41:40Z,2018-10-22T23:44:48Z,907,1
8908,2018-10-22T12:15:01Z,2018-10-22T12:19:22Z,908,1
8909,2018-10-25T09:31:52Z,2018-10-25T09:37:45Z,909,2
8910,2018-10-26T00:14:50Z,2018-10-26T00:20:30Z,910,1
8911,2018-10-25T11:55:17Z,2018-10-25T12:00:40Z,911,1
8912,2018-10-28T03:12:28Z,2018-10-28T03:13:09Z,912,2
8913,2018-10-22T15:22:19Z,2018-10-22T15:30:07Z,913,2
8914,2018-10-22T00:52:16Z,2018-10-22T00:58:11Z,914,1
8915,2018-10-23T05:38:41Z,2018-10-23T05:40:38Z,915,2
8916,2018-10-22T03:13:45Z,2018-10-22T03:17:20Z,916,2
8917,2018-10-23T18:44:17Z,2018-10-23T18:45:46Z,917,1
8918,2018-10-28T14:46:03Z,2018-10-28T14:49:49Z,918,2
8919,2018-10-28T07:06:59Z,2018-10-28T07:13:48Z,919,1
8920,2018-10-23T00:02:01Z,2018-10-23T00:07:46Z,920,1
8921,2018-10-26T06:50:53Z,2018-10-26T06:55:37Z,921,2
8922,2018-10-25T20:26:37Z,2018-10-25T20:29:57Z,922,2
8923,2018-10-22T23:05:01Z,2018-10-22T23:06:03Z,923,1
8924,2018-10-25T07:12:59Z,2018-10-25T07:17:16Z,924,2
8925,2018-10-22T06:52:11Z,2018-10-22T06:54:51Z,925,2
8926,2018-10-22T16:31:49Z,2018-10-22T16:32:18Z,926,1
8927,2018-10-24T21:14:53Z,2018-10-24T21:18:24Z,927,2
8928,2018-10-24T04:47:59Z,2018-10-24T04:53:08Z,928,2
8929,2018-10-25T23:05:35Z,2018-10-25T23:09:45Z,929,1
8930,2018-10-28T11:49:23Z,2018-10-28T11:56:27Z,930,2
8931,2018-10-25T15:13:50Z,2018-10-25T15:15:02Z,931,2
8932,2018-10-22T19:44:19Z,2018-10-22T19:46:02Z,932,1
8933,2018-10-27T05:42:30Z,2018-10-27T05:47:21Z,933,2
8934,2018-10-27T00:19:40Z,2018-10-27T00:25:08Z,934,2
8935,2018-10-27T04:09:23Z,2018-10-27T04:09:57Z,935,1
8936,2018-10-27T01:03:51Z,2018-10-27T01:07:42Z,936,2
8937,2018-10-27T15:11:23Z,2018-10-27T15:16:40Z,937,1
8938,2018-10-25T07:14:59Z,2018-10-25T07:18:07Z,938,1
8939,2018-10-22T05:19:59Z,2018-10-22T05:26:01Z,939,2
8940,2018-10-27T04:29:37Z,2018-10-27T04:33:53Z,940,2
8941,2018-10-27T06:24:07Z,2018-10-27T06:29:58Z,941,1
8942,2018-10-27T09:42:46Z,2018-10-27T09:48:48Z,942,2
8943,2018-10-28T07:41:04Z,2018-10-28T07:42:20Z,943,2
8944,2018-10-23T14:17:43Z,2018-10-23T14:18:51Z,944,1
8945,2018-10-27T09:49:25Z,2018-10-27T09:54:31Z,945,2
8946,2018-10-24T12:53:53Z,2018-10-24T12:59:02Z,946,1
8947,2018-10-23T12:12:21Z,2018-10-23T12:13:54Z,947,1
8948,2018-10-26T01:32:23Z,2018-10-26T01:33:59Z,948,2
8949,2018-10-28T07:17:44Z,2018-10-28T07:19:12Z,949,1
8950,2018-10-24T10:21:23Z,2018-10-24T10:22:13Z,950,1
8951,2018-10-24T00:58:45Z,2018-10-24T01:03:09Z,951,2
8952,2018-10-23T15:02:24Z,2018-10-23T15:06:22Z,952,2
8953,2018-10-26T15:36:01Z,2018-10-26T15:38:38Z,953,1
8954,2018-10-24T20:49:34Z,2018-10-24T20:55:06Z,954,2
8955,2018-10-28T07:23:49Z,2018-10-28T07:24:50Z,955,1
8956,2018-10-23T07:25:46Z,2018-10-23T07:27:18Z,956,1
8957,2018-10-25T21:50:45Z,2018-10-25T21:58:13Z,957,2
8958,2018-10-24T05:46:43Z,2018-10-24T05:54:41Z,958,2
8959,2018-10-23T06:56:51Z,2018-10-23T06:58:00Z,959,1
8960,2018-10-28T04:57:01Z,2018-10-28T05:02:03Z,960,2
8961,2018-10-26T17:18:03Z,2018-10-26T17:26:03Z,961,1
8962,2018-10-25T00:08:03Z,2018-10-25T00:08:29Z,962,1
8963,2018-10-26T16:06:00Z,2018-10-26T16:09:04Z,963,2
8964,2018-10-24T17:18:52Z,2018-10-24T17:20:17Z,964,2
8965,2018-10-27T03:00:30Z,2018-10-27T03:08:12Z,965,1
8966,2018-10-22T06:10:54Z,2018-10-22T06:13:48Z,966,2
8967,2018-10-28T18:29:47Z,2018-10-28T18:29:53Z,967,2
8968,2018-10-26T13:02:14Z,2018-10-26T13:08:58Z,968,1
8969,2018-10-26T19:56:39Z,2018-10-26T20:01:02Z,969,2
8970,2018-10-24T05:48:35Z,2018-10-24T05:53:04Z,970,1
8971,2018-10-25T14:20:30Z,2018-10-25T14:22:57Z,971,1
8972,2018-10-25T09:57:30Z,2018-10-25T09:57:45Z,972,2
8973,2018-10-28T09:43:02Z,2018-10-28T09:50:22Z,973,1
8974,2018-10-23T11:35:37Z,2018-10-23T11:38:42Z,974,1
8975,2018-10-22T10:52:15Z,2018-10-22T11:00:09Z,975,2
8976,2018-10-25T16:35:53Z,2018-10-25T16:38:02Z,976,1
8977,2018-10-25T14:04:37Z,2018-10-25T14:08:50Z,977,1
8978,2018-10-23T20:23:10Z,2018-10-23T20:26:25Z,978,2
8979,2018-10-23T07:22:02Z,2018-10-23T07:26:56Z,979,2
8980,2018-10-22T04:25:12Z,2018-10-22T04:27:19Z,980,1
8981,2018-10-26T09:45:00Z,2018-10-26T09:50:43Z,981,2
8982,2018-10-25T05:28:51Z,2018-10-25T05:36:21Z,982,1
8983,2018-10-28T03:17:39Z,2018-10-28T03:21:02Z,983,1
8984,2018-10-25T15:13:54Z,2018-10-25T15:17:13Z,984,2
8985,2018-10-28T09:45:40Z,2018-10-28T09:49:12Z,985,1
8986,2018-10-27T01:27:31Z,2018-10-27T01:32:03Z,986,1
8987,2018-10-28T16:22:47Z,2018-10-28T16:27:41Z,987,2
8988,2018-10-22T04:25:43Z,2018-10-22T04:27:50Z,988,1
8989,2018-10-23T16:54:38Z,2018-10-23T17:01:59Z,989,1
8990,2018-10-27T21:25:15Z,2018-10-27T21:29:40Z,990,2
8991,2018-10-24T10:34:57Z,2018-10-24T10:39:09Z,991,1
8992,2018-10-22T06:26:37Z,2018-10-22T06:31:04Z,992,1
8993,2018-10-26T11:05:39Z,2018-10-26T11:07:33Z,993,2
8994,2018-10-26T07:00:14Z,2018-10-26T07:04:10Z,994,2
8995,2018-10-23T03:30:57Z,2018-10-23T03:32:02Z,995,1
8996,2018-10-26T07:37:31Z,2018-10-26T07:38:39Z,996,2
8997,2018-10-28T07:45:19Z,2018-10-28T07:49:25Z,997,1
8998,2018-10-22T22:48:34Z,2018-10-22T22:50:50Z,998,1
8999,2018-10-23T03:07:07Z,2018-10-23T03:14:16Z,999,2
9000,2018-10-24T08:23:51Z,2018-10-24T08:23:53Z,0,2
9001,2018-10-24T10:55:28Z,2018-10-24T10:57:02Z,1,1
9002,2018-10-22T04:33:03Z,2018-10-22T04:40:29Z,2,2
9003,2018-10-26T05:42:39Z,2018-10-26T05:48:01Z,3,1
9004,2018-10-27T04:30:26Z,2018-10-27T04:33:30Z,4,1
9005,2018-10-25T06:06:30Z,2018-10-25T06:10:15Z,5,2
9006,2018-10-23T21:45:39Z,2018-10-23T21:51:51Z,6,1
9007,2018-10-26T07:39:12Z,2018-10-26T07:43:34Z,7,1
9008,2018-10-25T10:25:28Z,2018-10-25T10:32:51Z,8,2
9009,2018-10-26T19:49:00Z,2018-10-26T19:53:39Z,9,2
9010,2018-10-22T04:22:10Z,2018-10-22T04:24:33Z,10,1
9011,2018-10-22T00:59:18Z,2018-10-22T01:00:58Z,11,2
9012,2018-10-27T17:44:29Z,2018-10-27T17:51:24Z,12,1
9013,2018-10-24T12:12:40Z,2018-10-24T12:18:39Z,13,1
9014,2018-10-22T20:18:39Z,2018-10-22T20:25:29Z,14,2
9015,2018-10-23T19:11:40Z,2018-10-23T19:13:01Z,15,1
9016,2018-10-28T02:36:49Z,2018-10-28T02:40:34Z,16,1
9017,2018-10-25T17:48:11Z,2018-10-25T17:48:18Z,17,2
9018,2018-10-27T11:16:12Z,2018-10-27T11:20:06Z,18,1
9019,2018-10-28T11:55:36Z,2018-10-28T12:03:15Z,19,1
9020,2018-10-28T12:33:31Z,2018-10-28T12:40:33Z,20,2
9021,2018-10-28T06:44:04Z,2018-10-28T06:51:38Z,21,2
9022,2018-10-28T02:30:11Z,2018-10-28T02:33:38Z,22,1
9023,2018-10-22T22:17:50Z,2018-10-22T22:18:21Z,23,2
9024,2018-10-28T11:33:33Z,2018-10-28T11:34:56Z,24,1
9025,2018-10-28T06:49:57Z,2018-10-28T06:52:20Z,25,1
9026,2018-10-27T14:46:27Z,2018-10-27T14:49:31Z,26,2
9027,2018-10-25T10:23:41Z,2018-10-25T10:24:28Z,27,1
9028,2018-10-26T14:58:29Z,2018-10-26T15:05:23Z,28,1
9029,2018-10-24T07:52:51Z,2018-10-24T07:55:39Z,29,2
9030,2018-10-23T22:00:35Z,2018-10-23T22:04:01Z,30,2
9031,2018-10-28T01:01:16Z,2018-10-28T01:02:16Z,31,1
9032,2018-10-26T20:08:41Z,2018-10-26T20:11:46Z,32,2
9033,2018-10-22T16:16:37Z,2018-10-22T16:22:34Z,33,1
9034,2018-10-24T14:21:30Z,2018-10-24T14:23:04Z,34,1
9035,2018-10-25T17:29:02Z,2018-10-25T17:34:10Z,35,2
9036,2018-10-23T21:58:48Z,2018-10-23T22:00:43Z,36,2
9037,2018-10-26T04:08:24Z,2018-10-26T04:13:00Z,37,1
9038,2018-10-27T17:50:58Z,2018-10-27T17:54:38Z,38,2
9039,2018-10-25T19:52:59Z,2018-10-25T19:54:25Z,39,1
9040,2018-10-26T22:31:16Z,2018-10-26T22:32:44Z,40,1
9041,2018-10-23T19:10:25Z,2018-10-23T19:16:03Z,41,2
9042,2018-10-26T01:33:26Z,2018-10-26T01:36:56Z,42,2
9043,2018-10-22T19:31:59Z,2018-10-22T19:36:04Z,43,1
9044,2018-10-23T19:27:05Z,2018-10-23T19:27:11Z,44,2
9045,2018-10-28T18:49:16Z,2018-10-28T18:56:00Z,45,2
9046,2018-10-25T23:51:27Z,2018-10-25T23:55:36Z,46,1
9047,2018-10-26T10:38:35Z,2018-10-26T10:41:48Z,47,2
9048,2018-10-28T11:45:46Z,2018-10-28T11:48:41Z,48,2
9049,2018-10-25T08:09:11Z,2018-10-25T08:10:37Z,49,1
9050,2018-10-24T09:19:05Z,2018-10-24T09:26:11Z,50,2
9051,2018-10-26T21:27:52Z,2018-10-26T21:31:03Z,51,2
9052,2018-10-28T08:22:58Z,2018-10-28T08:28:58Z,52,1
9053,2018-10-26T08:14:53Z,2018-10-26T08:19:24Z,53,2
